gameid,innings,team,batter,position,runs,balls,fours,sixes,out,fielders,bowler
13796,3,3,1044,5,3,13,0,0,CAUGHT,0,277
13796,3,3,1053,6,4,21,0,0,CAUGHT,0,516
13796,3,3,1787,7,16,74,0,0,LBW,0,812
13796,3,3,1788,8,4,13,1,0,CAUGHT,0,277
13796,3,3,6481,9,8,25,1,0,LBW,0,277
13796,3,3,6633,10,41,151,4,0,CAUGHT,0,277
13796,3,3,7900,11,0,7,0,0,LBW,0,277
13796,4,5,101,1,26,35,3,0,BOWLED,0,7900
13796,4,5,104,2,21,22,3,0,CAUGHT,0,1788
13796,4,5,277,3,0,0,0,0,DIDNOTBAT,0,0
13796,4,5,414,4,12,20,2,0,BOWLED,0,7900
13796,4,5,516,5,0,0,0,0,DIDNOTBAT,0,0
13796,4,5,812,6,0,0,0,0,DIDNOTBAT,0,0
13796,4,5,1629,7,25,13,2,2,NOTOUT,0,0
13796,4,5,1978,8,0,0,0,0,DIDNOTBAT,0,0
13796,4,5,7737,9,0,0,0,0,DIDNOTBAT,0,0
13796,4,5,7884,10,0,0,0,0,DIDNOTBAT,0,0
13796,4,5,8391,11,11,8,1,1,NOTOUT,0,0
13797,1,5,101,1,4,16,0,0,LBW,0,1053
13797,1,5,104,2,22,45,2,0,BOWLED,0,1051
13797,1,5,277,3,17,27,2,0,CAUGHT,0,524
13797,1,5,414,4,92,179,12,0,CAUGHT,0,1051
13797,1,5,516,5,13,34,2,0,LBW,0,7900
13797,1,5,812,6,0,3,0,0,LBW,0,7900
13797,1,5,1056,7,27,30,5,0,NOTOUT,0,0
13797,1,5,1629,8,39,86,3,0,CAUGHT,0,1051
13797,1,5,1978,9,41,106,6,0,CAUGHT,0,7900
13797,1,5,6243,10,20,50,2,0,CAUGHT,0,7900
13797,1,5,7884,11,24,27,2,0,LBW,0,7900
13797,2,3,130,1,13,26,1,0,CAUGHT,0,277
13797,2,3,274,2,5,19,1,0,CAUGHT,0,277
13797,2,3,524,3,16,47,2,0,CAUGHT,0,277
13797,2,3,881,4,103,127,7,1,CAUGHT,0,277
13797,2,3,1044,5,23,35,5,0,CAUGHT,0,277
13797,2,3,1051,6,17,32,2,0,CAUGHT,0,277
13797,2,3,1053,7,4,12,0,0,BOWLED,0,277
13797,2,3,1787,8,58,85,7,0,CAUGHT,0,812
13797,2,3,6481,9,42,90,2,0,BOWLED,0,277
13797,2,3,6633,10,32,77,2,0,CAUGHT,0,277
13797,2,3,7900,11,13,12,2,0,NOTOUT,0,0
13797,3,5,101,1,54,137,8,0,CAUGHT,0,1053
13797,3,5,104,2,59,130,4,0,CAUGHT,0,1053
13797,3,5,277,3,0,4,0,0,BOWLED,0,1051
13797,3,5,414,4,45,63,5,0,BOWLED,0,524
13797,3,5,516,5,19,40,1,1,RUNOUT,0,0
13797,3,5,812,6,0,2,0,0,LBW,0,1051
13797,3,5,1056,7,0,2,0,0,RUNOUT,0,0
13797,3,5,1629,8,43,119,2,0,NOTOUT,0,0
13797,3,5,1978,9,17,72,1,0,CAUGHT,0,524
13797,3,5,6243,10,10,45,0,0,BOWLED,0,1053
13797,3,5,7884,11,21,41,2,0,LBW,0,1051
13797,4,3,130,1,8,30,1,0,LBW,0,277
13797,4,3,274,2,3,11,0,0,CAUGHT,0,277
13797,4,3,524,3,5,10,0,0,LBW,0,812
13797,4,3,881,4,55,89,2,0,CAUGHT,0,1056
13797,4,3,1044,5,10,13,1,0,CAUGHT,0,516
13797,4,3,1051,6,17,46,1,1,CAUGHT,0,277
13797,4,3,1053,7,3,9,0,0,NOTOUT,0,0
13797,4,3,1787,8,8,16,1,0,LBW,0,516
13797,4,3,6481,9,32,62,5,0,STUMPED,0,277
13797,4,3,6633,10,10,30,1,0,CAUGHT,0,277
13797,4,3,7900,11,0,0,0,0,ABSENTHURT,0,0
13804,1,13,201,1,195,134,18,11,CAUGHT,0,8445
13804,1,13,521,2,7,8,1,0,RUNOUT,0,0
13804,1,13,1057,3,0,8,0,0,CAUGHT,0,1629
13804,1,13,1459,4,26,51,2,0,LBW,0,1629
13804,1,13,2255,5,18,34,4,0,BOWLED,0,1785
13804,1,13,2257,6,4,8,1,0,CAUGHT,0,1785
13804,1,13,6326,7,54,98,7,0,BOWLED,0,516
13804,1,13,8117,8,0,2,0,0,CAUGHT,0,1785
13804,1,13,8216,9,27,65,3,0,CAUGHT,0,7737
13804,1,13,8983,10,85,80,10,3,CAUGHT,0,1629
13804,1,13,9552,11,12,34,0,0,NOTOUT,0,0
13804,2,5,104,1,6,27,0,0,CAUGHT,0,8117
13804,2,5,516,2,18,18,3,0,CAUGHT,0,8983
13804,2,5,517,3,10,21,2,0,CAUGHT,0,2257
13804,2,5,1629,4,50,85,3,2,CAUGHT,0,2257
13804,2,5,1785,5,2,7,0,0,CAUGHT,0,8983
13804,2,5,1978,6,4,9,0,0,LBW,0,8117
13804,2,5,6243,7,24,59,0,0,CAUGHT,0,1057
13804,2,5,7737,8,10,17,0,0,NOTOUT,0,0
13804,2,5,7884,9,2,4,0,0,CAUGHT,0,1057
13804,2,5,7952,10,0,4,0,0,LBW,0,8117
13804,2,5,8445,11,6,6,1,0,CAUGHT,0,2257
13804,3,5,104,1,1,16,0,0,CAUGHT,0,8117
13804,3,5,516,2,4,17,0,0,CAUGHT,0,1057
13804,3,5,517,3,23,38,3,0,CAUGHT,0,9552
13804,3,5,1629,4,66,127,7,1,CAUGHT,0,1057
13804,3,5,1785,5,16,23,3,0,CAUGHT,0,8117
13804,3,5,1978,6,33,106,5,0,CAUGHT,0,1057
13804,3,5,6243,7,25,124,1,0,CAUGHT,0,8983
13804,3,5,7737,8,45,62,7,0,NOTOUT,0,0
13804,3,5,7884,9,4,22,0,0,CAUGHT,0,8117
13804,3,5,7952,10,152,363,17,0,BOWLED,0,8117
13804,3,5,8445,11,12,27,1,0,CAUGHT,0,1057
13804,4,13,201,1,0,0,0,0,DIDNOTBAT,0,0
13804,4,13,521,2,39,63,6,0,NOTOUT,0,0
13804,4,13,1057,3,0,0,0,0,DIDNOTBAT,0,0
13804,4,13,1459,4,0,0,0,0,DIDNOTBAT,0,0
13804,4,13,2255,5,10,24,1,0,CAUGHT,0,7737
13804,4,13,2257,6,0,0,0,0,DIDNOTBAT,0,0
13804,4,13,6326,7,31,75,0,0,NOTOUT,0,0
13804,4,13,8117,8,0,0,0,0,DIDNOTBAT,0,0
13804,4,13,8216,9,17,24,3,0,CAUGHT,0,8445
13804,4,13,8983,10,0,0,0,0,DIDNOTBAT,0,0
13804,4,13,9552,11,0,0,0,0,DIDNOTBAT,0,0
13805,1,13,201,1,0,2,0,0,BOWLED,0,1785
13805,1,13,521,2,35,43,5,0,BOWLED,0,6730
13805,1,13,1057,3,0,1,0,0,CAUGHT,0,6730
13805,1,13,1459,4,11,22,2,0,CAUGHT,0,1629
13805,1,13,2255,5,37,53,5,0,CAUGHT,0,6730
13805,1,13,6326,6,69,115,9,0,BOWLED,0,516
13805,1,13,7622,7,16,26,2,0,BOWLED,0,516
13805,1,13,8117,8,16,15,2,0,NOTOUT,0,0
13805,1,13,8216,9,6,21,0,0,CAUGHT,0,1785
13805,1,13,8983,10,15,18,3,0,CAUGHT,0,6730
13805,1,13,9552,11,7,20,1,0,CAUGHT,0,1785
13805,2,5,104,1,203,306,18,3,CAUGHT,0,8983
13805,2,5,277,2,15,18,3,0,CAUGHT,0,8117
13805,2,5,516,3,11,25,1,0,CAUGHT,0,8983
13805,2,5,517,4,6,12,1,0,CAUGHT,0,7622
13805,2,5,1629,5,15,24,2,0,CAUGHT,0,1057
13805,2,5,1785,6,5,26,1,0,STUMPED,0,9552
13805,2,5,1978,7,5,30,0,0,BOWLED,0,7622
13805,2,5,6243,8,0,7,0,0,CAUGHT,0,7622
13805,2,5,6245,9,67,143,8,0,CAUGHT,0,8983
13805,2,5,6730,10,0,0,0,0,NOTOUT,0,0
13805,2,5,7952,11,16,25,2,0,CAUGHT,0,8117
13805,3,13,201,1,22,46,3,0,LBW,0,516
13805,3,13,521,2,0,7,0,0,BOWLED,0,277
13805,3,13,1057,3,0,0,0,0,DIDNOTBAT,0,0
13805,3,13,1459,4,142,333,9,1,NOTOUT,0,0
13805,3,13,2255,5,40,84,5,0,CAUGHT,0,6730
13805,3,13,6326,6,242,438,18,0,NOTOUT,0,0
13805,3,13,7622,7,0,0,0,0,DIDNOTBAT,0,0
13805,3,13,8117,8,0,0,0,0,DIDNOTBAT,0,0
13805,3,13,8216,9,35,86,4,0,CAUGHT,0,6730
13805,3,13,8983,10,19,44,3,0,LBW,0,6730
13805,3,13,9552,11,0,0,0,0,DIDNOTBAT,0,0
13805,4,5,104,1,5,18,1,0,CAUGHT,0,8117
13805,4,5,277,2,0,1,0,0,LBW,0,9552
13805,4,5,516,3,6,27,1,0,CAUGHT,0,8117
13805,4,5,517,4,10,37,2,0,CAUGHT,0,9552
13805,4,5,1629,5,8,11,2,0,CAUGHT,0,7622
13805,4,5,1785,6,6,15,1,0,RUNOUT,0,0
13805,4,5,1978,7,50,121,3,0,CAUGHT,0,7622
13805,4,5,6243,8,62,144,7,0,NOTOUT,0,0
13805,4,5,6245,9,13,27,2,0,CAUGHT,0,9552
13805,4,5,6730,10,1,2,0,0,BOWLED,0,1057
13805,4,5,7952,11,17,34,4,0,CAUGHT,0,9552
13840,1,4,138,1,128,163,18,0,CAUGHT,0,1844
13840,1,4,158,2,14,33,3,0,CAUGHT,0,6293
13840,1,4,159,3,0,5,0,0,CAUGHT,0,7909
13840,1,4,496,4,0,4,0,0,NOTOUT,0,0
13840,1,4,1042,5,9,22,1,0,CAUGHT,0,702
13840,1,4,1442,6,0,0,0,0,DIDNOTBAT,0,0
13840,1,4,1444,7,0,0,0,0,DIDNOTBAT,0,0
13840,1,4,1739,8,145,163,19,0,CAUGHT,0,1844
13840,1,4,2250,9,162,231,21,0,NOTOUT,0,0
13840,1,4,6250,10,41,87,5,0,CAUGHT,0,6293
13840,1,4,7850,11,3,14,0,0,BOWLED,0,7909
13840,2,2,576,1,43,89,5,0,CAUGHT,0,7850
13840,2,2,702,2,0,2,0,0,CAUGHT,0,7850
13840,2,2,1413,3,115,184,12,0,CAUGHT,0,496
13840,2,2,1446,4,25,24,5,0,BOWLED,0,1442
13840,2,2,1447,5,62,76,10,0,CAUGHT,0,7850
13840,2,2,1448,6,73,135,9,0,BOWLED,0,7850
13840,2,2,1465,7,25,68,2,0,CAUGHT,0,7850
13840,2,2,1597,8,53,88,3,2,CAUGHT,0,496
13840,2,2,1844,9,4,8,0,0,BOWLED,0,1444
13840,2,2,6293,10,3,4,0,0,NOTOUT,0,0
13840,2,2,7909,11,34,24,3,1,CAUGHT,0,1444
13840,3,4,138,1,7,20,1,0,CAUGHT,0,6293
13840,3,4,158,2,33,86,4,1,BOWLED,0,7909
13840,3,4,159,3,14,15,2,0,NOTOUT,0,0
13840,3,4,496,4,0,0,0,0,DIDNOTBAT,0,0
13840,3,4,1042,5,21,45,2,0,CAUGHT,0,1844
13840,3,4,1442,6,0,0,0,0,DIDNOTBAT,0,0
13840,3,4,1444,7,0,0,0,0,DIDNOTBAT,0,0
13840,3,4,1739,8,102,166,11,1,BOWLED,0,1844
13840,3,4,2250,9,52,64,5,0,NOTOUT,0,0
13840,3,4,6250,10,40,26,4,3,CAUGHT,0,576
13840,3,4,7850,11,0,0,0,0,DIDNOTBAT,0,0
13840,4,2,576,1,6,18,1,0,CAUGHT,0,7850
13840,4,2,702,2,0,2,0,0,STUMPED,0,7850
13840,4,2,1413,3,141,175,16,1,CAUGHT,0,7850
13840,4,2,1446,4,9,8,1,0,CAUGHT,0,496
13840,4,2,1447,5,0,5,0,0,CAUGHT,0,7850
13840,4,2,1448,6,21,38,4,0,CAUGHT,0,7850
13840,4,2,1465,7,13,10,1,1,BOWLED,0,7850
13840,4,2,1597,8,99,234,10,2,LBW,0,7850
13840,4,2,1844,9,4,20,0,0,NOTOUT,0,0
13840,4,2,6293,10,1,3,0,0,LBW,0,496
13840,4,2,7909,11,5,10,1,0,CAUGHT,0,1442
13841,1,2,265,1,33,53,4,0,CAUGHT,0,6258
13841,1,2,576,2,32,55,3,1,CAUGHT,0,158
13841,1,2,702,3,1,3,0,0,NOTOUT,0,0
13841,1,2,1413,4,19,27,1,0,CAUGHT,0,6258
13841,1,2,1446,5,24,39,0,0,CAUGHT,0,6250
13841,1,2,1447,6,81,132,8,0,CAUGHT,0,6258
13841,1,2,1448,7,18,64,1,0,CAUGHT,0,6258
13841,1,2,1593,8,35,41,6,0,CAUGHT,0,6258
13841,1,2,1597,9,144,213,22,0,CAUGHT,0,7850
13841,1,2,1858,10,9,21,2,0,CAUGHT,0,7850
13841,1,2,6293,11,4,11,0,0,CAUGHT,0,7850
13841,2,4,158,1,25,29,4,0,CAUGHT,0,1593
13841,2,4,159,2,6,12,1,0,CAUGHT,0,6293
13841,2,4,496,3,88,93,13,1,CAUGHT,0,702
13841,2,4,563,4,32,70,5,0,CAUGHT,0,1858
13841,2,4,1042,5,55,79,10,0,CAUGHT,0,1858
13841,2,4,1739,6,29,28,6,0,CAUGHT,0,1858
13841,2,4,2250,7,133,191,13,2,BOWLED,0,702
13841,2,4,6250,8,11,34,1,0,BOWLED,0,702
13841,2,4,6258,9,32,50,7,0,NOTOUT,0,0
13841,2,4,7710,10,52,59,6,0,BOWLED,0,1593
13841,2,4,7850,11,23,23,3,0,CAUGHT,0,6293
13841,3,2,265,1,0,2,0,0,LBW,0,6258
13841,3,2,576,2,0,2,0,0,CAUGHT,0,496
13841,3,2,702,3,1,9,0,0,NOTOUT,0,0
13841,3,2,1413,4,1,11,0,0,BOWLED,0,496
13841,3,2,1446,5,81,145,8,0,LBW,0,7850
13841,3,2,1447,6,10,8,2,0,CAUGHT,0,496
13841,3,2,1448,7,43,93,7,0,CAUGHT,0,6258
13841,3,2,1593,8,19,29,2,0,CAUGHT,0,7710
13841,3,2,1597,9,27,39,4,0,BOWLED,0,7710
13841,3,2,1858,10,30,42,2,2,CAUGHT,0,496
13841,3,2,6293,11,3,9,0,0,CAUGHT,0,7850
13841,4,4,158,1,0,8,0,0,CAUGHT,0,702
13841,4,4,159,2,1,2,0,0,CAUGHT,0,1858
13841,4,4,496,3,2,3,0,0,NOTOUT,0,0
13841,4,4,563,4,17,17,3,0,CAUGHT,0,1858
13841,4,4,1042,5,55,57,10,0,CAUGHT,0,702
13841,4,4,1739,6,6,12,0,0,CAUGHT,0,702
13841,4,4,2250,7,28,39,4,0,RUNOUT,0,0
13841,4,4,6250,8,6,7,1,0,NOTOUT,0,0
13841,4,4,6258,9,0,0,0,0,DIDNOTBAT,0,0
13841,4,4,7710,10,0,0,0,0,DIDNOTBAT,0,0
13841,4,4,7850,11,0,0,0,0,DIDNOTBAT,0,0
13842,1,4,158,1,52,89,4,0,LBW,0,1593
13842,1,4,159,2,55,84,7,1,CAUGHT,0,7909
13842,1,4,496,3,28,37,5,0,STUMPED,0,1593
13842,1,4,563,4,32,83,4,0,CAUGHT,0,7909
13842,1,4,1042,5,57,126,5,0,CAUGHT,0,7909
13842,1,4,1442,6,74,88,8,1,LBW,0,1593
13842,1,4,1739,7,0,6,0,0,CAUGHT,0,1858
13842,1,4,2250,8,192,305,15,2,BOWLED,0,1858
13842,1,4,6258,9,0,0,0,0,NOTOUT,0,0
13842,1,4,7850,10,11,15,2,0,BOWLED,0,7909
13842,1,4,8121,11,13,27,2,0,CAUGHT,0,1858
13842,2,2,265,1,11,23,1,0,CAUGHT,0,1442
13842,2,2,702,2,0,6,0,0,NOTOUT,0,0
13842,2,2,1413,3,169,272,18,0,CAUGHT,0,496
13842,2,2,1446,4,28,51,3,0,CAUGHT,0,1442
13842,2,2,1447,5,147,171,21,0,LBW,0,7850
13842,2,2,1448,6,25,71,2,0,CAUGHT,0,1442
13842,2,2,1593,7,0,4,0,0,CAUGHT,0,1442
13842,2,2,1597,8,68,135,7,0,CAUGHT,0,158
13842,2,2,1858,9,0,2,0,0,CAUGHT,0,496
13842,2,2,7909,10,12,30,1,0,CAUGHT,0,496
13842,2,2,8733,11,3,8,0,0,CAUGHT,0,7850
13842,3,4,158,1,17,34,1,0,CAUGHT,0,702
13842,3,4,159,2,13,27,0,0,CAUGHT,0,1858
13842,3,4,496,3,15,27,2,0,CAUGHT,0,7909
13842,3,4,563,4,99,215,11,2,RUNOUT,0,0
13842,3,4,1042,5,69,123,8,0,BOWLED,0,1593
13842,3,4,1442,6,21,68,0,0,CAUGHT,0,7909
13842,3,4,1739,7,40,42,6,0,LBW,0,1593
13842,3,4,2250,8,14,27,2,0,CAUGHT,0,1858
13842,3,4,6258,9,0,3,0,0,NOTOUT,0,0
13842,3,4,7850,10,1,10,0,0,NOTOUT,0,0
13842,3,4,8121,11,9,17,0,0,CAUGHT,0,702
13842,4,2,265,1,24,39,4,0,NOTOUT,0,0
13842,4,2,702,2,0,0,0,0,DIDNOTBAT,0,0
13842,4,2,1413,3,54,99,7,0,CAUGHT,0,1442
13842,4,2,1446,4,0,5,0,0,LBW,0,1442
13842,4,2,1447,5,48,117,6,0,CAUGHT,0,6258
13842,4,2,1448,6,21,70,3,0,BOWLED,0,496
13842,4,2,1593,7,8,34,0,0,NOTOUT,0,0
13842,4,2,1597,8,11,28,0,0,LBW,0,6258
13842,4,2,1858,9,0,0,0,0,DIDNOTBAT,0,0
13842,4,2,7909,10,0,0,0,0,DIDNOTBAT,0,0
13842,4,2,8733,11,1,5,0,0,CAUGHT,0,496
13843,1,4,158,1,81,183,7,0,CAUGHT,0,7909
13843,1,4,159,2,9,11,0,1,NOTOUT,0,0
13843,1,4,563,3,73,116,9,1,CAUGHT,0,7909
13843,1,4,1042,4,95,160,13,0,BOWLED,0,7909
13843,1,4,1442,5,25,9,5,0,CAUGHT,0,7909
13843,1,4,1739,6,101,114,16,0,CAUGHT,0,1593
13843,1,4,2250,7,117,208,15,0,CAUGHT,0,1858
13843,1,4,6258,8,0,0,0,0,DIDNOTBAT,0,0
13843,1,4,7710,9,0,0,0,0,DIDNOTBAT,0,0
13843,1,4,7850,10,0,0,0,0,DIDNOTBAT,0,0
13843,1,4,8121,11,58,114,10,0,CAUGHT,0,7909
13843,2,2,413,1,0,1,0,0,CAUGHT,0,158
13843,2,2,576,2,53,133,5,2,BOWLED,0,7850
13843,2,2,1413,3,147,230,20,0,CAUGHT,0,1442
13843,2,2,1447,4,13,31,0,0,LBW,0,158
13843,2,2,1465,5,35,96,3,0,CAUGHT,0,6258
13843,2,2,1593,6,50,111,6,0,CAUGHT,0,7710
13843,2,2,1597,7,0,3,0,0,CAUGHT,0,7710
13843,2,2,1726,8,30,75,5,0,CAUGHT,0,7850
13843,2,2,1858,9,4,9,1,0,CAUGHT,0,1442
13843,2,2,7909,10,16,26,2,1,NOTOUT,0,0
13843,2,2,8733,11,110,262,13,1,CAUGHT,0,7710
13843,3,4,158,1,16,17,3,0,BOWLED,0,1593
13843,3,4,159,2,31,30,2,2,NOTOUT,0,0
13843,3,4,563,3,1,4,0,0,CAUGHT,0,1593
13843,3,4,1042,4,56,77,7,0,CAUGHT,0,1726
13843,3,4,1442,5,0,0,0,0,NOTOUT,0,0
13843,3,4,1739,6,4,5,0,0,CAUGHT,0,1593
13843,3,4,2250,7,71,70,8,1,LBW,0,7909
13843,3,4,6258,8,0,0,0,0,DIDNOTBAT,0,0
13843,3,4,7710,9,0,0,0,0,DIDNOTBAT,0,0
13843,3,4,7850,10,0,0,0,0,DIDNOTBAT,0,0
13843,3,4,8121,11,66,39,8,3,CAUGHT,0,1593
13843,4,2,413,1,0,3,0,0,LBW,0,7710
13843,4,2,576,2,39,90,2,2,CAUGHT,0,158
13843,4,2,1413,3,46,95,3,0,CAUGHT,0,7710
13843,4,2,1447,4,38,88,5,0,NOTOUT,0,0
13843,4,2,1465,5,0,6,0,0,LBW,0,7850
13843,4,2,1593,6,1,22,0,0,LBW,0,6258
13843,4,2,1597,7,80,165,7,2,CAUGHT,0,6258
13843,4,2,1726,8,20,30,3,0,NOTOUT,0,0
13843,4,2,1858,9,0,0,0,0,DIDNOTBAT,0,0
13843,4,2,7909,10,0,0,0,0,DIDNOTBAT,0,0
13843,4,2,8733,11,16,40,3,0,CAUGHT,0,7850
13987,1,12,170,1,29,53,4,0,CAUGHT,0,544
13987,1,12,179,2,6,5,1,0,CAUGHT,0,392
13987,1,12,180,3,28,62,3,1,CAUGHT,0,9862
13987,1,12,425,4,13,32,2,0,CAUGHT,0,544
13987,1,12,586,5,5,9,0,0,CAUGHT,0,544
13987,1,12,781,6,25,62,1,1,CAUGHT,0,544
13987,1,12,3465,7,8,15,2,0,CAUGHT,0,544
13987,1,12,6334,8,34,65,5,0,CAUGHT,0,8253
13987,1,12,6483,9,14,17,1,1,NOTOUT,0,0
13987,1,12,9354,10,51,122,6,0,CAUGHT,0,9862
13987,1,12,10074,11,14,14,2,0,LBW,0,544
13987,2,6,392,1,0,3,0,0,RUNOUT,0,0
13987,2,6,394,2,64,126,9,1,CAUGHT,0,3465
13987,2,6,544,3,5,8,0,0,RUNOUT,0,0
13987,2,6,612,4,5,10,0,0,CAUGHT,0,3465
13987,2,6,1121,5,63,160,7,2,LBW,0,9354
13987,2,6,1913,6,8,50,1,0,CAUGHT,0,3465
13987,2,6,7920,7,14,31,2,0,CAUGHT,0,586
13987,2,6,8219,8,53,112,5,0,RUNOUT,0,0
13987,2,6,8247,9,9,15,2,0,BOWLED,0,3465
13987,2,6,8253,10,19,46,3,0,BOWLED,0,3465
13987,2,6,9862,11,7,27,1,0,NOTOUT,0,0
13987,3,12,170,1,0,2,0,0,CAUGHT,0,8253
13987,3,12,179,2,14,22,3,0,CAUGHT,0,8253
13987,3,12,180,3,45,60,8,0,NOTOUT,0,0
13987,3,12,425,4,5,7,1,0,BOWLED,0,392
13987,3,12,586,5,0,1,0,0,CAUGHT,0,8253
13987,3,12,781,6,10,51,0,0,CAUGHT,0,8253
13987,3,12,3465,7,0,17,0,0,CAUGHT,0,8253
13987,3,12,6334,8,10,14,0,0,LBW,0,8253
13987,3,12,6483,9,4,6,1,0,LBW,0,8253
13987,3,12,9354,10,25,32,3,2,CAUGHT,0,8253
13987,3,12,10074,11,1,3,0,0,CAUGHT,0,544
13987,4,6,392,1,11,16,1,1,CAUGHT,0,3465
13987,4,6,394,2,23,63,3,0,NOTOUT,0,0
13987,4,6,544,3,15,21,2,0,CAUGHT,0,6483
13987,4,6,612,4,0,8,0,0,CAUGHT,0,170
13987,4,6,1121,5,28,50,4,0,BOWLED,0,170
13987,4,6,1913,6,0,12,0,0,BOWLED,0,3465
13987,4,6,7920,7,0,3,0,0,CAUGHT,0,170
13987,4,6,8219,8,0,5,0,0,CAUGHT,0,170
13987,4,6,8247,9,0,0,0,0,DIDNOTBAT,0,0
13987,4,6,8253,10,15,23,2,0,NOTOUT,0,0
13987,4,6,9862,11,0,0,0,0,DIDNOTBAT,0,0
13988,1,6,392,1,18,39,2,0,CAUGHT,0,6483
13988,1,6,394,2,11,36,1,1,RUNOUT,0,0
13988,1,6,544,3,137,180,18,2,BOWLED,0,1738
13988,1,6,612,4,109,332,10,0,CAUGHT,0,425
13988,1,6,1121,5,56,152,5,0,LBW,0,3465
13988,1,6,1736,6,0,4,0,0,NOTOUT,0,0
13988,1,6,1913,7,2,18,0,0,LBW,0,170
13988,1,6,7920,8,15,36,2,0,CAUGHT,0,1738
13988,1,6,8219,9,35,101,5,0,CAUGHT,0,3465
13988,1,6,8253,10,32,44,4,0,CAUGHT,0,6483
13988,1,6,9862,11,1,14,0,0,LBW,0,8114
13988,2,12,170,1,1,8,0,0,CAUGHT,0,544
13988,2,12,180,2,37,61,4,1,CAUGHT,0,544
13988,2,12,425,3,158,326,17,2,BOWLED,0,544
13988,2,12,781,4,101,226,13,0,LBW,0,8253
13988,2,12,1738,5,6,23,1,0,CAUGHT,0,544
13988,2,12,3465,6,1,21,0,0,NOTOUT,0,0
13988,2,12,6334,7,17,31,2,0,CAUGHT,0,544
13988,2,12,6483,8,0,5,0,0,CAUGHT,0,1736
13988,2,12,8114,9,0,3,0,0,CAUGHT,0,1736
13988,2,12,9354,10,11,16,1,0,LBW,0,8253
13988,2,12,10168,11,25,92,1,1,CAUGHT,0,8253
13988,3,6,392,1,3,27,0,0,CAUGHT,0,8114
13988,3,6,394,2,0,1,0,0,CAUGHT,0,1738
13988,3,6,544,3,6,5,1,0,LBW,0,1738
13988,3,6,612,4,20,25,4,0,CAUGHT,0,3465
13988,3,6,1121,5,71,158,7,0,CAUGHT,0,8114
13988,3,6,1736,6,8,8,1,0,NOTOUT,0,0
13988,3,6,1913,7,23,71,4,0,CAUGHT,0,1738
13988,3,6,7920,8,50,103,4,0,CAUGHT,0,8114
13988,3,6,8219,9,54,97,6,0,CAUGHT,0,1738
13988,3,6,8253,10,1,9,0,0,CAUGHT,0,8114
13988,3,6,9862,11,0,0,0,0,DIDNOTBAT,0,0
13988,4,12,170,1,12,15,2,0,CAUGHT,0,544
13988,4,12,180,2,0,4,0,0,CAUGHT,0,544
13988,4,12,425,3,61,113,5,1,CAUGHT,0,544
13988,4,12,781,4,27,78,2,1,CAUGHT,0,9862
13988,4,12,1738,5,4,5,1,0,BOWLED,0,8253
13988,4,12,3465,6,8,19,2,0,NOTOUT,0,0
13988,4,12,6334,7,21,22,1,2,STUMPED,0,9862
13988,4,12,6483,8,1,4,0,0,LBW,0,8253
13988,4,12,8114,9,0,7,0,0,CAUGHT,0,544
13988,4,12,9354,10,9,23,1,0,CAUGHT,0,544
13988,4,12,10168,11,4,17,1,0,CAUGHT,0,8253
13989,1,6,394,1,15,36,1,0,BOWLED,0,425
13989,1,6,544,2,71,110,7,0,CAUGHT,0,9354
13989,1,6,612,3,109,171,14,1,CAUGHT,0,9354
13989,1,6,1121,4,16,68,1,0,LBW,0,1630
13989,1,6,1583,5,130,257,12,2,CAUGHT,0,425
13989,1,6,1736,6,45,44,2,4,NOTOUT,0,0
13989,1,6,6241,7,10,27,2,0,CAUGHT,0,9354
13989,1,6,7920,8,35,65,3,0,RUNOUT,0,0
13989,1,6,8219,9,48,100,3,0,CAUGHT,0,3465
13989,1,6,8253,10,1,5,0,0,CAUGHT,0,1630
13989,1,6,9862,11,5,39,0,0,BOWLED,0,3465
13989,2,12,170,1,88,130,6,2,CAUGHT,0,9862
13989,2,12,180,2,1,12,0,0,CAUGHT,0,9862
13989,2,12,425,3,81,151,9,1,LBW,0,6241
13989,2,12,781,4,65,136,7,0,LBW,0,6241
13989,2,12,1630,5,0,6,0,0,CAUGHT,0,8253
13989,2,12,3465,6,6,22,1,0,NOTOUT,0,0
13989,2,12,6334,7,14,23,2,0,BOWLED,0,9862
13989,2,12,8114,8,8,6,2,0,CAUGHT,0,9862
13989,2,12,9352,9,20,35,3,0,LBW,0,544
13989,2,12,9354,10,82,111,10,0,CAUGHT,0,9862
13989,2,12,10168,11,0,6,0,0,CAUGHT,0,1736
13989,3,6,394,1,46,30,4,2,CAUGHT,0,9354
13989,3,6,544,2,17,31,1,0,CAUGHT,0,8114
13989,3,6,612,3,65,142,4,0,BOWLED,0,8114
13989,3,6,1121,4,30,28,3,1,CAUGHT,0,3465
13989,3,6,1583,5,15,41,2,0,CAUGHT,0,3465
13989,3,6,1736,6,0,0,0,0,DIDNOTBAT,0,0
13989,3,6,6241,7,0,0,0,0,DIDNOTBAT,0,0
13989,3,6,7920,8,3,7,0,0,NOTOUT,0,0
13989,3,6,8219,9,131,189,13,0,NOTOUT,0,0
13989,3,6,8253,10,0,0,0,0,DIDNOTBAT,0,0
13989,3,6,9862,11,0,0,0,0,DIDNOTBAT,0,0
13989,4,12,170,1,5,16,0,0,CAUGHT,0,9862
13989,4,12,180,2,24,59,2,0,CAUGHT,0,9862
