game,series,start,end,winner,tosswinner,descisiontobat,margin,isinnningswin,iswinbyruns,team1,team2,hometeam,team1captain,team2captain,venue
8363,1131,-350092800,-349660800,0,0,False,0,False,False,2,10,2,5546,6178,10
8364,1131,-348883200,-348451200,10,0,False,203,False,True,2,10,2,5548,6178,32
8365,1131,-347241600,-346896000,10,0,False,336,True,True,2,10,2,5548,6178,31
8366,1131,-345427200,-344995200,10,0,False,295,False,True,2,10,2,5530,6178,232
8367,1131,-344044800,-343612800,0,0,False,0,False,False,2,10,2,5535,6178,51
8368,1132,-349488000,-349056000,4,0,False,8,False,False,4,9,4,6011,5208,35
8369,1132,-347241600,-346809600,4,0,False,8,False,False,4,9,4,6011,5208,87
8370,1132,-346464000,-345945600,0,0,False,0,False,False,4,9,4,6011,5208,34
8371,1132,-344649600,-344131200,4,0,False,10,False,False,4,9,4,6011,5208,40
8372,1132,-343440000,-343008000,4,0,False,9,False,False,4,9,4,6011,5208,87
8373,1133,-342230400,-341971200,9,0,False,99,True,True,13,9,13,5687,5208,43
8374,1133,-340934400,-340588800,0,0,False,0,False,False,13,9,13,5687,5208,41
8375,1134,-342835200,-342403200,3,0,False,10,False,False,3,10,3,5758,6178,24
8376,1134,-341625600,-341452800,3,0,False,41,False,True,3,10,3,5758,6178,36
8377,1134,-339897600,-339465600,10,0,False,156,True,True,3,10,3,5758,6178,251
8378,1135,-333849600,-333504000,9,0,False,59,True,True,9,2,9,5208,5559,18
8379,1135,-332640000,-332467200,9,0,False,8,False,False,9,2,9,5208,5553,19
8380,1135,-331430400,-331257600,9,0,False,173,True,True,9,2,9,5208,5559,66
8381,1135,-329616000,-329184000,9,0,False,171,False,True,9,2,9,5226,5559,65
8382,1135,-327196800,-326851200,9,0,False,27,True,True,9,2,9,5226,5559,12
8383,1136,-319852800,-319420800,4,0,False,8,False,False,3,4,3,5758,6011,36
8384,1136,-319161600,-318729600,4,0,False,7,False,False,3,4,3,5760,6011,26
8385,1136,-318038400,-317606400,0,0,False,0,False,False,3,4,3,5758,6011,24
8386,1137,-317347200,-317001600,4,0,False,127,True,True,2,4,2,5560,6011,51
8387,1137,-316742400,-316310400,2,0,False,119,False,True,2,4,2,5560,6011,32
8389,1137,-315619200,-315187200,0,0,False,0,False,False,2,4,2,5560,6011,10
8390,1137,-314582400,-314236800,4,0,False,55,True,True,2,4,2,5560,6011,232
8391,1137,-313718400,-313286400,0,0,False,0,False,False,2,4,2,5560,6011,31
8392,1138,-315187200,-314668800,0,0,False,0,False,False,10,9,10,6178,5208,55
8393,1138,-313286400,-312768000,9,0,False,256,False,True,10,9,10,6178,5208,54
8394,1138,-311558400,-311040000,0,0,False,0,False,False,10,9,10,6178,5208,57
8395,1138,-309744000,-309225600,0,0,False,0,False,False,10,9,10,6178,5226,53
8396,1138,-308361600,-307843200,0,0,False,0,False,False,10,9,10,6178,5226,54
8397,1139,-301795200,-301363200,9,0,False,100,False,True,9,11,9,5226,4524,20
8398,1139,-300585600,-300240000,9,0,False,73,True,True,9,11,9,5226,4524,19
8399,1139,-299376000,-299030400,9,0,False,8,False,False,9,11,9,5226,4524,18
8400,1139,-298166400,-297734400,0,0,False,0,False,False,9,11,9,5226,4524,65
8401,1139,-295747200,-295315200,0,0,False,0,False,False,9,11,9,5226,4524,12
8402,1140,-286588800,-286156800,0,0,False,0,False,False,2,3,2,5576,5758,10
8403,1140,-285379200,-284947200,0,0,False,0,False,False,2,3,2,5576,5758,32
8404,1140,-284169600,-283737600,0,0,False,0,False,False,2,3,2,5576,5758,31
8405,1140,-282960000,-282528000,0,0,False,0,False,False,2,3,2,5576,5758,232
8406,1140,-280713600,-280281600,0,0,False,0,False,False,2,3,2,5576,5758,51
8407,1141,-285984000,-285552000,0,0,False,0,False,False,4,10,4,6011,6146,35
8408,1141,-284169600,-283824000,4,0,False,7,False,False,4,10,4,6011,6146,87
8409,1141,-282960000,-282528000,10,0,False,222,False,True,4,10,4,6011,6146,34
8410,1141,-281750400,-281318400,0,0,False,0,False,False,4,10,4,6011,6146,40
8411,1141,-280540800,-280108800,4,0,False,2,False,False,4,10,4,6011,6146,87
8412,1142,-270345600,-269913600,0,0,False,0,False,False,9,4,9,5226,6011,20
8413,1142,-269136000,-268790400,4,0,False,5,False,False,9,4,9,5226,5999,19
8414,1142,-267926400,-267753600,9,0,False,8,False,False,9,4,9,5208,6011,66
8415,1142,-266112000,-265680000,4,0,False,54,False,True,9,4,9,5208,6011,65
8417,1142,-264297600,-263865600,0,0,False,0,False,False,9,4,9,5208,6011,12
8418,1143,-256867200,-256435200,0,0,False,0,False,False,2,9,2,5576,5235,10
8419,1143,-255139200,-254707200,0,0,False,0,False,False,2,9,2,5576,5235,32
8420,1143,-254102400,-253670400,0,0,False,0,False,False,2,9,2,5576,5235,51
8421,1143,-252633600,-252201600,2,0,False,187,False,True,2,9,2,5576,5235,31
8422,1143,-251683200,-251251200,2,0,False,128,False,True,2,9,2,5576,5235,232
8423,1144,-258681600,-258249600,9,0,False,5,False,False,3,9,3,5760,5235,26
8424,1144,-250905600,-250473600,0,0,False,0,False,False,3,9,3,5760,5235,36
8425,1144,-249696000,-249264000,0,0,False,0,False,False,3,9,3,5760,5235,24
8426,1145,-254534400,-254188800,11,0,False,30,False,True,11,13,11,4524,5687,74
8427,1145,-252979200,-252720000,0,0,False,0,False,False,11,13,11,4524,5687,88
8428,1145,-252460800,-252201600,13,0,False,72,False,True,11,13,11,4524,5687,52
8429,1145,-249696000,-249436800,11,0,False,51,True,True,11,13,11,4524,5687,88
8430,1145,-248486400,-248140800,13,0,False,40,False,True,11,13,11,4524,5687,73
8431,1146,-248486400,-248140800,10,0,False,10,False,False,10,2,10,6146,5576,54
8432,1146,-246844800,-246412800,10,0,False,18,True,True,10,2,10,6146,5576,57
8433,1146,-245462400,-245030400,10,0,False,30,True,True,10,2,10,6146,5602,55
8434,1146,-244425600,-243993600,10,0,False,7,False,False,10,2,10,6146,5602,54
8435,1146,-243648000,-243216000,10,0,False,123,False,True,10,2,10,6146,5602,57
8436,1147,-239500800,-239155200,9,0,False,24,True,True,9,3,9,5235,5786,20
8437,1147,-237686400,-237513600,9,0,False,9,False,False,9,3,9,5235,5786,19
8438,1147,-236476800,-236304000,9,0,False,117,True,True,9,3,9,5226,5786,66
8439,1147,-234662400,-234230400,0,0,False,0,False,False,9,3,9,5235,5786,18
8440,1147,-232848000,-232502400,9,0,False,10,False,False,9,3,9,5235,5786,12
8441,1148,-223689600,-223257600,0,0,False,0,False,False,4,9,4,6011,5235,35
8442,1148,-221184000,-220752000,9,0,False,7,False,False,4,9,4,6011,5235,87
8443,1148,-220060800,-219715200,4,0,False,8,False,False,4,9,4,6011,5235,34
8444,1148,-218851200,-218419200,0,0,False,0,False,False,4,9,4,6011,5235,40
8445,1148,-217036800,-216604800,0,0,False,0,False,False,4,9,4,6011,5235,34
8446,1149,-216345600,-216000000,9,0,False,215,True,True,13,9,13,5687,5235,41
8447,1149,-215827200,-215568000,9,0,False,47,True,True,13,9,13,5687,5235,45
8448,1149,-214617600,-214272000,9,0,False,7,False,False,13,9,13,5687,5235,43
8449,1150,-207446400,-207100800,10,0,False,10,False,False,9,10,9,5235,6146,65
8450,1150,-206236800,-205804800,0,0,False,0,False,False,9,10,9,5235,6146,19
8452,1150,-205027200,-204595200,9,0,False,217,False,True,9,10,9,5235,6146,20
8453,1150,-203212800,-202867200,10,0,False,221,False,True,9,10,9,5235,6146,66
8454,1150,-200793600,-200448000,10,0,False,8,False,False,9,10,9,5235,6146,12
8455,1151,-191635200,-191203200,0,0,False,0,False,False,4,11,4,6011,4537,35
8456,1151,-189388800,-188956800,4,0,False,8,False,False,4,11,4,4667,4537,87
8457,1151,-188611200,-188179200,0,0,False,0,False,False,4,11,4,4667,4537,34
8458,1151,-187401600,-186969600,11,0,False,10,False,False,4,11,4,4667,4537,40
8459,1151,-186192000,-185760000,0,0,False,0,False,False,4,11,4,4667,4537,34
8460,1152,-188611200,-188179200,0,0,False,0,False,False,2,9,2,5602,5233,232
8461,1152,-187660800,-187228800,0,0,False,0,False,False,2,9,2,5602,5233,10
8462,1152,-186969600,-186537600,0,0,False,0,False,False,2,9,2,5602,5233,31
8463,1152,-186105600,-185673600,0,0,False,0,False,False,2,9,2,5602,5233,51
8464,1152,-185500800,-185068800,0,0,False,0,False,False,2,9,2,5602,5233,32
8465,1153,-184982400,-184636800,0,0,False,0,False,False,13,11,13,5687,4537,45
8466,1153,-183168000,-182822400,0,0,False,0,False,False,13,11,13,5687,4537,41
8467,1154,-175996800,-175564800,0,0,False,0,False,False,9,4,9,5235,4667,18
8468,1154,-174787200,-174355200,0,0,False,0,False,False,9,4,9,5235,4667,19
8469,1154,-173577600,-173232000,4,0,False,7,False,False,9,4,9,5235,4667,66
8470,1154,-171763200,-171331200,0,0,False,0,False,False,9,4,9,5235,4667,65
8471,1154,-169948800,-169516800,0,0,False,0,False,False,9,4,9,5235,4667,12
8472,1155,-165628800,-165196800,4,0,False,139,False,True,2,4,2,5602,4667,232
8473,1155,-164937600,-164505600,2,0,False,2,False,False,2,4,2,5602,4667,10
8474,1155,-164332800,-163900800,0,0,False,0,False,False,2,4,2,5602,4667,31
8475,1156,-163728000,-163296000,0,0,False,0,False,False,3,4,3,5759,4667,24
8476,1157,-160185600,-159840000,0,0,False,0,False,False,4,3,4,4667,5759,87
8477,1158,-155952000,-155606400,0,0,False,0,False,False,13,3,13,5687,5759,45
8478,1158,-155347200,-155001600,0,0,False,0,False,False,13,3,13,5687,5759,41
8479,1158,-154137600,-153792000,0,0,False,0,False,False,13,3,13,5687,5759,43
8480,1159,-160185600,-159840000,9,0,False,104,True,True,11,9,11,4537,5233,74
8482,1159,-158544000,-158025600,0,0,False,0,False,False,11,9,11,4537,5233,88
8483,1159,-157766400,-157334400,0,0,False,0,False,False,11,9,11,4537,5233,52
8484,1159,-155952000,-155520000,0,0,False,0,False,False,11,9,11,4537,5233,88
8485,1159,-154137600,-153705600,0,0,False,0,False,False,11,9,11,4537,5233,73
8486,1160,-152841600,-152582400,0,0,False,0,False,False,2,13,2,5602,5687,232
8487,1160,-152323200,-152064000,0,0,False,0,False,False,2,13,2,5602,5687,31
8488,1160,-151718400,-151459200,0,0,False,0,False,False,2,13,2,5602,5687,10
8489,1160,-151113600,-150854400,2,0,False,7,False,False,2,13,2,5602,5687,51
8490,1161,-150422400,-150163200,3,0,False,64,True,True,3,13,3,5759,5687,245
8491,1161,-149904000,-149472000,0,0,False,0,False,False,3,13,3,5759,5687,26
8492,1161,-149299200,-148867200,3,0,False,8,False,False,3,13,3,5759,5687,24
8493,1162,-152496000,-152064000,10,0,False,179,False,True,10,4,10,4160,4667,57
8494,1162,-150508800,-149990400,0,0,False,0,False,False,10,4,10,4160,4667,54
8495,1162,-148867200,-148348800,10,0,False,212,False,True,10,4,10,4160,4667,53
8496,1162,-147052800,-146534400,0,0,False,0,False,False,10,4,10,4160,4667,55
8497,1162,-146275200,-146016000,4,0,False,10,False,False,10,4,10,4160,4667,54
8498,1163,-145152000,-144720000,9,0,False,9,False,False,9,13,9,5233,5687,20
8499,1163,-143337600,-142905600,9,0,False,7,False,False,9,13,9,5233,5687,19
8500,1163,-141523200,-141091200,9,0,False,187,True,True,9,13,9,5233,5687,66
8501,1164,-140313600,-139881600,0,0,False,0,False,False,9,11,9,5233,4565,19
8502,1164,-139104000,-138758400,11,0,False,94,False,True,9,11,9,5233,4565,18
8503,1164,-137289600,-136857600,0,0,False,0,False,False,9,11,9,5233,4565,12
8504,1165,-128131200,-127699200,0,0,False,0,False,False,4,9,4,6039,5233,35
8505,1165,-126403200,-125971200,0,0,False,0,False,False,4,9,4,4667,5233,87
8506,1165,-125712000,-125366400,9,0,False,93,True,True,4,9,4,6039,5233,34
8507,1165,-123897600,-123552000,4,0,False,9,True,True,4,9,4,4667,5233,40
8508,1165,-122688000,-122256000,0,0,False,0,False,False,4,9,4,4667,5233,87
8509,1166,-121478400,-121132800,0,0,False,0,False,False,13,9,13,5699,5233,43
8510,1166,-120873600,-120528000,0,0,False,0,False,False,13,9,13,5732,5233,210
8511,1166,-120268800,-119923200,0,0,False,0,False,False,13,9,13,5732,5233,41
8513,1167,-113097600,-112924800,10,0,False,40,True,True,9,10,9,5233,4160,65
8514,1167,-111888000,-111456000,0,0,False,0,False,False,9,10,9,5226,4160,19
8515,1167,-110678400,-110246400,10,0,False,139,False,True,9,10,9,5226,4160,18
8516,1167,-107654400,-107308800,10,0,False,55,True,True,9,10,9,5226,4160,66
8517,1167,-106444800,-106099200,9,0,False,34,True,True,9,10,9,5191,4160,12
8518,1168,-96336000,-95904000,10,0,False,6,False,False,2,10,2,5602,4160,10
8519,1168,-94780800,-94348800,10,0,False,45,True,True,2,10,2,5602,4160,31
8520,1168,-93657600,-93225600,0,0,False,0,False,False,2,10,2,5602,4160,11
8521,1169,-95472000,-95040000,11,0,False,233,False,True,11,4,11,4565,4667,88
8522,1169,-94780800,-94348800,4,0,False,6,False,False,11,4,11,4565,4667,52
8523,1169,-93052800,-92620800,11,0,False,8,False,False,11,4,11,4565,4667,74
8524,1169,-91843200,-91411200,0,0,False,0,False,False,11,4,11,4565,4667,88
8525,1169,-90028800,-89683200,11,0,False,7,False,False,11,4,11,4565,4667,73
8526,1170,-81043200,-80611200,9,0,False,6,False,False,9,2,9,5191,5602,66
8527,1170,-79833600,-79488000,9,0,False,124,True,True,9,2,9,5191,5602,19
8528,1170,-78019200,-77846400,9,0,False,132,False,True,9,2,9,5191,5602,20
8529,1171,-76809600,-76377600,0,0,False,0,False,False,9,3,9,5191,5759,19
8530,1171,-75600000,-75168000,9,0,False,10,False,False,9,3,9,5191,5759,18
8531,1171,-74390400,-74044800,9,0,False,8,False,False,9,3,9,5191,5759,12
8532,1172,-63936000,-63504000,4,0,False,146,False,True,4,2,4,4667,5582,40
8533,1172,-63331200,-62985600,4,0,False,4,True,True,4,2,4,4667,5602,87
8534,1172,-61603200,-61171200,4,0,False,39,False,True,4,2,4,4627,5602,35
8535,1172,-60998400,-60566400,4,0,False,144,False,True,4,2,4,4627,5602,34
8537,1173,-59270400,-58838400,2,0,False,5,False,False,13,2,13,5732,5602,210
8538,1173,-58665600,-58233600,13,0,False,6,False,False,13,2,13,5731,5602,43
8539,1173,-57456000,-57024000,2,0,False,272,False,True,13,2,13,5731,5602,41
8540,1174,-61603200,-61171200,0,0,False,0,False,False,10,9,10,4160,5226,54
8541,1174,-59875200,-59356800,0,0,False,0,False,False,10,9,10,4160,5226,57
8542,1174,-56851200,-56419200,9,0,False,7,False,False,10,9,10,4160,5226,54
8543,1174,-55641600,-55123200,0,0,False,0,False,False,10,9,10,4160,5226,53
8544,1175,-49593600,-49161600,4,0,False,159,False,True,9,4,9,5226,4627,65
8545,1175,-48384000,-47952000,0,0,False,0,False,False,9,4,9,5226,4627,19
8546,1175,-46569600,-46137600,0,0,False,0,False,False,9,4,9,5226,4627,20
8547,1175,-45360000,-44928000,0,0,False,0,False,False,9,4,9,5205,6035,66
8548,1175,-42940800,-42508800,9,0,False,226,False,True,9,4,9,5226,4627,12
8549,1176,-33782400,-33436800,10,0,False,125,False,True,4,10,4,4627,4160,35
8550,1176,-32054400,-31708800,4,0,False,30,True,True,4,10,4,4627,4160,87
8551,1176,-31363200,-30931200,4,0,False,10,False,False,4,10,4,4627,4160,34
8552,1176,-29548800,-29116800,0,0,False,0,False,False,4,10,4,4627,4160,40
8553,1176,-27734400,-27216000,4,0,False,382,False,True,4,10,4,4627,4160,34
8554,1177,-27129600,-26870400,0,0,False,0,False,False,3,9,3,5779,5226,26
8555,1177,-26524800,-26265600,0,0,False,0,False,False,3,9,3,5779,5226,36
8556,1177,-26006400,-25660800,0,0,False,0,False,False,3,9,3,5779,5226,24
8557,1178,-26611200,-26265600,10,0,False,5,False,False,13,10,13,5731,4160,41
8558,1178,-25920000,-25574400,13,0,False,6,False,False,13,10,13,5731,4160,45
8559,1178,-25401600,-25056000,0,0,False,0,False,False,13,10,13,5731,4160,43
8560,1179,-17539200,-17107200,9,0,False,10,False,False,9,10,9,5236,4160,65
8561,1179,-16329600,-15897600,0,0,False,0,False,False,9,10,9,5236,4160,19
8562,1179,-15120000,-14688000,9,0,False,30,False,True,9,10,9,5236,4160,66
8563,1180,-13910400,-13564800,9,0,False,230,False,True,9,13,9,5236,5731,19
8564,1180,-12700800,-12268800,0,0,False,0,False,False,9,13,9,5236,5731,18
8566,1180,-11491200,-11059200,9,0,False,8,False,False,9,13,9,5236,5731,12
8567,1181,-8467200,-8035200,2,0,False,60,False,True,2,13,2,5602,5731,10
8568,1181,-7776000,-7344000,13,0,False,167,False,True,2,13,2,5602,5731,29
8569,1181,-6739200,-6307200,0,0,False,0,False,False,2,13,2,5602,5731,130
8570,1182,-5961600,-5702400,0,0,False,0,False,False,3,13,3,3638,5731,24
8571,1182,-5443200,-5184000,13,0,False,5,False,False,3,13,3,3638,5731,26
8572,1182,-4665600,-4406400,0,0,False,0,False,False,3,13,3,3638,5731,36
8573,1183,-5011200,-4579200,4,0,False,8,False,False,2,4,2,5602,4627,10
8574,1183,-4060800,-3628800,0,0,False,0,False,False,2,4,2,5602,4627,32
8575,1183,-2937600,-2592000,2,0,False,7,False,False,2,4,2,5602,4627,51
8576,1183,-1728000,-1382400,4,0,False,10,False,False,2,4,2,5602,4627,31
8577,1183,-691200,-345600,4,0,False,77,False,True,2,4,2,5602,4627,11
8579,1184,1814400,2246400,11,0,False,170,False,True,11,4,11,4570,4627,52
8580,1184,3024000,3369600,11,0,False,129,True,True,11,4,11,4570,4627,74
8581,1184,4233600,4665600,11,0,False,307,False,True,11,4,11,4570,4627,88
8582,1184,5443200,5875200,11,0,False,323,False,True,11,4,11,4570,4627,73
8583,1185,28512000,28944000,0,0,False,0,False,False,4,9,4,4627,5236,35
8584,1185,29721600,30153600,0,0,False,0,False,False,4,9,4,4627,5236,38
8585,1185,31449600,31881600,0,0,False,0,False,False,4,9,4,4627,5236,87
8586,1185,32227200,32659200,9,0,False,299,False,True,4,9,4,4627,5236,34
8587,1185,33264000,33696000,0,0,False,0,False,False,4,9,4,4627,5236,87
8588,1185,33955200,34387200,0,0,False,0,False,False,4,9,4,4627,5236,40
8589,1185,35164800,35596800,9,0,False,62,False,True,4,9,4,4625,5236,34
8590,1186,36288000,36633600,9,0,False,8,False,False,13,9,13,5731,5236,43
8591,1186,36979200,37238400,0,0,False,0,False,False,13,9,13,5731,5236,41
8592,1187,35683200,36115200,0,0,False,0,False,False,10,2,10,4160,3824,57
8593,1187,37065600,37411200,2,0,False,7,False,False,10,2,10,4160,3824,54
8594,1187,38188800,38620800,0,0,False,0,False,False,10,2,10,4160,3824,53
8595,1187,39312000,39744000,0,0,False,0,False,False,10,2,10,4160,3824,55
8596,1187,40348800,40867200,0,0,False,0,False,False,10,2,10,4160,3824,54
8598,1012,-2928441600,-2928096000,4,0,False,45,False,True,4,9,4,5831,4856,87
8599,1012,-2927059200,-2926713600,9,0,False,4,False,False,4,9,4,5831,4856,87
8600,1013,-2871590400,-2871417600,4,0,False,10,False,False,4,9,4,5831,4862,87
8601,1014,-2818627200,-2818454400,9,0,False,5,False,False,9,4,9,4862,4927,12
8602,1015,-2777068800,-2776723200,0,0,False,0,False,False,4,9,4,4927,4858,87
8603,1015,-2772921600,-2772576000,4,0,False,5,False,False,4,9,4,4927,4858,34
8604,1015,-2771712000,-2771366400,4,0,False,6,False,False,4,9,4,4927,4858,34
8605,1015,-2771107200,-2770761600,0,0,False,0,False,False,4,9,4,4927,4858,87
8606,1016,-2756332800,-2756246400,4,0,False,7,False,True,9,4,9,4864,4927,12
8607,1017,-2745619200,-2745360000,4,0,False,9,False,False,4,9,4,4927,4887,87
8608,1017,-2743891200,-2743632000,9,0,False,27,True,True,4,9,4,4927,4887,87
8609,1017,-2743286400,-2742940800,9,0,False,69,False,True,4,9,4,4927,4887,34
8610,1018,-2741385600,-2741040000,4,0,False,4,False,False,4,9,4,4927,4887,34
8611,1019,-2697408000,-2697235200,0,0,False,0,False,False,9,4,9,4864,4927,65
8612,1019,-2696457600,-2696284800,9,0,False,5,True,True,9,4,9,4862,4927,19
8613,1019,-2694643200,-2694470400,0,0,False,0,False,False,9,4,9,4862,4927,12
8614,1020,-2684016000,-2683670400,9,0,False,8,False,False,4,9,4,4927,4884,40
8615,1020,-2682288000,-2681942400,9,0,False,10,False,False,4,9,4,5834,4884,87
8616,1020,-2677968000,-2677622400,4,0,False,6,False,True,4,9,4,5852,4884,34
8617,1020,-2676067200,-2675808000,4,0,False,8,False,False,4,9,4,5828,4884,34
8618,1020,-2675462400,-2675116800,9,0,False,98,True,True,4,9,4,5834,4884,87
8619,1021,-2634768000,-2634595200,9,0,False,4,False,False,9,4,9,4877,5855,65
8620,1021,-2633558400,-2633385600,9,0,False,106,True,True,9,4,9,4877,5855,19
8621,1021,-2631484800,-2631312000,9,0,False,217,True,True,9,4,9,4877,5855,12
8622,1022,-2616883200,-2616624000,9,0,False,13,False,True,4,9,4,5845,4884,34
8623,1022,-2614464000,-2614118400,9,0,False,71,False,True,4,9,4,5845,4884,34
8624,1023,-2584224000,-2583792000,9,0,False,126,False,True,4,9,4,5845,4889,34
8625,1024,-2570659200,-2570572800,4,0,False,61,False,True,9,4,9,4877,5845,19
8626,1024,-2568240000,-2568153600,9,0,False,137,True,True,9,4,9,4873,5845,12
8628,1024,-2566771200,-2566684800,9,0,False,21,True,True,9,4,9,4873,5845,65
8629,1025,-2550009600,-2549923200,9,0,False,8,False,False,11,9,11,4346,4914,73
8630,1025,-2548886400,-2548800000,9,0,False,202,True,True,11,9,11,4350,4910,52
8631,1026,-2507155200,-2506982400,9,0,False,7,False,False,9,4,9,4873,4927,19
8632,1026,-2505340800,-2505254400,9,0,False,2,False,False,9,4,9,4873,4927,12
8633,1026,-2504131200,-2503958400,0,0,False,0,False,False,9,4,9,4873,4927,65
8634,1027,-2454710400,-2454451200,9,0,False,189,True,True,11,9,11,4350,4889,52
8635,1028,-2461449600,-2461017600,4,0,False,54,False,True,4,9,4,5828,4873,87
8636,1028,-2459030400,-2458598400,4,0,False,72,False,True,4,9,4,5828,4873,34
8637,1028,-2454278400,-2453932800,9,0,False,230,True,True,4,9,4,5828,4873,40
8638,1029,-2412806400,-2412633600,0,0,False,0,False,False,9,4,9,4905,5828,19
8639,1029,-2410387200,-2410214400,9,0,False,43,True,True,9,4,9,4873,5828,12
8640,1029,-2409523200,-2409350400,0,0,False,0,False,False,9,4,9,4873,5828,65
8641,1030,-2368310400,-2367792000,9,0,False,10,False,True,4,9,4,5828,4905,34
8642,1030,-2367014400,-2366582400,9,0,False,94,False,True,4,9,4,5851,4905,87
8643,1030,-2365891200,-2365545600,4,0,False,382,False,True,4,9,4,5851,4905,40
8644,1030,-2364076800,-2363817600,4,0,False,147,True,True,4,9,4,5851,4905,34
8645,1030,-2361657600,-2361225600,9,0,False,6,False,False,4,9,4,5851,4905,87
8646,1031,-2331504000,-2331417600,9,0,False,288,False,True,11,9,11,4363,4893,73
8647,1031,-2329948800,-2329776000,9,0,False,197,True,True,11,9,11,4363,4944,203
8648,1031,-2328307200,-2328134400,9,0,False,33,True,True,11,9,11,4381,4944,52
8649,1032,-2320272000,-2320099200,9,0,False,6,False,False,9,4,9,4873,5876,19
8650,1032,-2318198400,-2318025600,4,0,False,3,False,False,9,4,9,4873,5876,65
8651,1032,-2316038400,-2315865600,9,0,False,66,False,True,9,4,9,4873,5876,12
8652,1033,-2273702400,-2273356800,9,0,False,9,False,False,4,9,4,5876,4940,34
8653,1033,-2272060800,-2271715200,4,0,False,55,True,True,4,9,4,5876,4940,87
8654,1033,-2270937600,-2270505600,4,0,False,13,True,True,4,9,4,5876,4905,40
8656,1033,-2269641600,-2269296000,4,0,False,8,False,False,4,9,4,5876,4905,87
8657,1033,-2267222400,-2266876800,4,0,False,6,False,False,4,9,4,5876,4940,34
8658,1034,-2236723200,-2236550400,9,0,False,32,False,True,11,9,11,4383,4944,203
8659,1034,-2232748800,-2232489600,9,0,False,210,False,True,11,9,11,4383,4944,52
8660,1035,-2227478400,-2227305600,0,0,False,0,False,False,9,4,9,4873,5886,18
8661,1035,-2226268800,-2226096000,4,0,False,10,False,False,9,4,9,4940,5886,19
8662,1035,-2225059200,-2224886400,0,0,False,0,False,False,9,4,9,4940,5886,66
8663,1035,-2223504000,-2223331200,0,0,False,0,False,False,9,4,9,4940,5886,65
8664,1035,-2221084800,-2220912000,0,0,False,0,False,False,9,4,9,4940,5886,12
8665,1036,-2147558400,-2147299200,9,0,False,124,True,True,4,9,4,5886,4940,34
8666,1036,-2145916800,-2145657600,4,0,False,229,False,True,4,9,4,5886,4940,87
8667,1036,-2144534400,-2144016000,4,0,False,4,False,False,4,9,4,5886,4940,40
8668,1036,-2142115200,-2141769600,4,0,False,7,False,False,4,9,4,5881,4940,34
8669,1036,-2140905600,-2140560000,4,0,False,32,False,True,4,9,4,5881,4940,87
8670,1037,-2133129600,-2132956800,0,0,False,0,False,False,9,4,9,4940,5886,20
8671,1037,-2131920000,-2131747200,0,0,False,0,False,False,9,4,9,4940,5886,19
8672,1037,-2130105600,-2129932800,4,0,False,143,False,True,9,4,9,4940,5886,227
8673,1037,-2128291200,-2128118400,4,0,False,3,False,True,9,4,9,4940,5886,65
8674,1037,-2126736000,-2126563200,9,0,False,1,False,False,9,4,9,4940,5886,12
8675,1038,-2121465600,-2121206400,0,0,False,0,False,False,11,4,11,4397,5886,203
8676,1038,-2120860800,-2120601600,4,0,False,159,False,True,11,4,11,4400,5886,203
8677,1038,-2119046400,-2118787200,4,0,False,10,False,False,11,4,11,4363,5886,52
8678,1039,-2084659200,-2084140800,9,0,False,5,False,False,4,9,4,5897,4964,34
8679,1039,-2082844800,-2082499200,9,0,False,185,False,True,4,9,4,5897,4964,87
8680,1039,-2081635200,-2081203200,4,0,False,216,False,True,4,9,4,5897,4964,40
8681,1039,-2077315200,-2077056000,4,0,False,218,False,True,4,9,4,5897,4964,87
8682,1040,-2038435200,-2038262400,9,0,False,213,False,True,9,4,9,4930,5886,18
8683,1040,-2036966400,-2036793600,0,0,False,0,False,False,9,4,9,4930,5886,19
8685,1040,-2035411200,-2035238400,0,0,False,0,False,False,9,4,9,4930,5886,66
8686,1040,-2033596800,-2033424000,9,0,False,80,True,True,9,4,9,4930,5886,65
8687,1040,-2031782400,-2031609600,0,0,False,0,False,False,9,4,9,4930,5886,12
8688,1041,-2019600000,-2019427200,11,0,False,1,False,False,11,9,11,4405,4964,203
8689,1041,-2014156800,-2013984000,11,0,False,9,False,False,11,9,11,4405,4964,203
8690,1041,-2013811200,-2013465600,11,0,False,243,False,True,11,9,11,4405,4964,203
8691,1041,-2012601600,-2012342400,9,0,False,4,False,False,11,9,11,4405,4964,52
8692,1041,-2012083200,-2011824000,11,0,False,16,True,True,11,9,11,4405,4964,52
8693,1042,-1972512000,-1972339200,0,0,False,0,False,False,9,11,9,4985,4405,19
8694,1042,-1970092800,-1969920000,9,0,False,53,False,True,9,11,9,4985,4405,66
8695,1042,-1968278400,-1968105600,0,0,False,0,False,False,9,11,9,4985,4405,12
8696,1043,-1958256000,-1957737600,4,0,False,2,False,False,4,9,4,5897,4994,34
8697,1043,-1956614400,-1956096000,9,0,False,1,False,False,4,9,4,5897,4994,87
8698,1043,-1955836800,-1955318400,4,0,False,245,False,True,4,9,4,5897,4994,40
8699,1043,-1953417600,-1953072000,4,0,False,308,False,True,4,9,4,5897,4975,87
8700,1043,-1952208000,-1951689600,4,0,False,49,False,True,4,9,4,5897,4975,34
8701,1044,-1912377600,-1912204800,9,0,False,10,False,False,9,4,9,4940,5897,20
